,Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
2551,9537-JALFH,0,51.0,0,0,1,0,0,4,1,3,69.0,0,1,14.69,0,1,2,6.0,0,0,1,1,1,1,1,0,2,0,0,105.35,7240.65,0.0,50.0,1013.61,8304.26,3
2552,7255-SSFBC,1,19.0,1,0,1,0,0,2,1,3,33.0,3,1,15.89,0,1,1,52.0,1,1,0,1,0,0,0,1,2,1,1,61.05,2259.597129112353,0.0,0.0,524.37,3025.3811100803964,3
2553,6518-KZXCB,0,23.0,1,0,0,0,0,3,0,0,32.40104486785495,0,1,46.0,0,0,2,0.0,0,0,0,0,0,0,0,0,1,0,1,20.45,34.8,0.0,0.0,92.0,126.8,3
2554,0178-SZBHO,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
2555,9773-PEQBZ,1,35.0,0,0,0,0,0,1,0,0,1.0,5,1,40.51,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,1,20.15,20.15,0.0,6.506550218340611,751.942966389144,60.66,5
2556,9746-YKGXB,1,46.624197983501375,0,0,0,0,0,0,0,0,36.0,0,1,26.51,0,1,0,85.0,0,1,0,1,0,1,1,1,1,1,1,65.4,2498.4,0.0,0.0,954.36,3452.76,4
2557,9227-LUNBG,0,43.0,0,0,1,0,0,2,1,1,11.0,4,1,31.08,1,1,2,26.0,0,0,1,0,0,1,1,1,0,1,0,99.5,1056.95,0.0,0.0,751.942966389144,1398.83,2
2558,1640-PLFMP,0,31.0,0,0,1,0,0,2,1,9,66.0,0,1,36.36,1,1,0,3.0,1,1,1,1,0,0,1,1,2,0,1,89.9,5958.85,0.0,0.0,751.942966389144,8358.61,3
2559,6284-KMNUF,0,41.0,0,0,1,0,0,0,1,1,41.0,0,1,23.006725581395354,1,1,2,10.0,1,1,1,1,1,1,1,1,0,1,0,113.6,2259.597129112353,0.0,0.0,205.41,4800.36,5
2560,3200-MNQTF,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,0
2561,2589-AYCRP,1,80.0,0,1,0,0,0,2,0,0,27.0,0,1,42.91,1,1,2,20.323666978484564,0,1,0,0,0,0,0,1,0,1,0,81.45,2122.05,0.0,0.0,1158.57,3280.62,1
2562,8457-XIGKN,1,46.624197983501375,0,0,0,0,0,1,0,0,32.40104486785495,5,1,40.15,0,1,1,19.0,0,0,0,0,0,1,1,0,0,0,0,54.3,195.3,0.0,80.0,160.6,435.9,5
2563,0587-DMGBH,0,63.0,0,0,0,0,0,3,0,0,50.0,2,1,29.8,0,1,2,26.0,0,0,1,0,0,1,1,1,2,1,0,89.7,2259.597129112353,0.0,0.0,1490.0,5794.5,3
2564,6994-ORCWG,1,21.0,1,0,0,0,0,2,0,0,2.0,0,1,23.52,0,1,1,48.0,0,0,0,1,1,1,1,1,0,1,0,70.3,132.4,0.0,0.0,47.04,179.44,3
2565,8709-KRDVL,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,1
2566,7706-DZNKK,1,46.624197983501375,0,0,0,0,0,2,1,0,24.0,0,1,34.01,1,1,0,4.0,1,0,0,1,0,0,0,1,1,1,0,58.35,1346.9,0.0,0.0,816.24,2163.140000000001,3
2567,2990-IAJSV,0,62.0,0,0,0,0,0,2,0,0,70.0,1,1,23.006725581395354,0,1,1,11.0,1,1,1,1,0,0,0,1,2,1,0,44.6,2259.597129112353,0.0,6.506550218340611,0.0,3058.15,3
2568,5214-NLTIT,0,54.0,0,0,0,0,0,0,0,0,36.0,0,1,23.006725581395354,0,1,2,7.0,0,1,0,0,1,1,1,0,0,1,0,99.15,3615.6,0.0,30.0,480.6,3025.3811100803964,1
2569,2103-ZRXFN,1,51.0,0,0,1,0,0,3,1,2,62.0,0,1,43.2,0,1,1,20.323666978484564,1,1,1,1,0,1,1,1,2,0,0,86.1,5215.25,0.0,6.506550218340611,2678.4,7893.65,3
2570,7246-ZGQDF,1,46.624197983501375,0,0,0,0,0,1,0,0,15.0,4,1,23.006725581395354,1,1,1,26.0,0,0,0,0,0,0,0,0,0,0,0,51.55,765.5,0.0,20.0,47.25,832.75,0
2571,3317-HRTNN,1,29.0,1,0,0,0,0,4,0,0,1.0,0,1,45.91,0,0,3,0.0,0,0,0,0,0,0,0,0,0,1,1,20.4,2259.597129112353,0.0,0.0,45.91,3025.3811100803964,3
2572,2249-YPRNG,1,46.624197983501375,0,0,0,0,0,4,1,7,20.0,0,1,7.31,0,0,3,0.0,0,0,0,0,0,0,0,0,1,0,0,19.7,395.6,0.0,6.506550218340611,146.2,541.8,3
2573,7634-WSWDB,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
2574,2982-VPSGI,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
2575,7088-FBAWU,0,72.0,0,1,0,0,0,0,0,0,32.40104486785495,0,0,0.0,0,1,0,6.0,1,1,0,0,1,1,1,0,0,1,0,55.8,2259.597129112353,0.0,80.0,0.0,2189.35,0
2576,1623-NLDOT,0,35.0,0,0,0,0,0,4,0,0,1.0,0,1,23.006725581395354,0,1,0,20.323666978484564,0,0,0,0,0,0,0,1,0,0,1,44.75,44.75,0.0,0.0,40.87,3025.3811100803964,3
2577,6250-CGGUN,1,20.0,1,0,0,0,0,2,0,0,15.0,0,1,13.8,1,1,2,20.323666978484564,1,0,0,0,1,0,0,1,0,1,0,87.75,1242.2,0.0,0.0,207.0,3025.3811100803964,3
2578,3301-LSLWQ,1,31.0,0,0,1,1,2,2,1,3,68.0,1,1,23.006725581395354,0,1,2,20.323666978484564,0,1,0,1,0,1,1,1,2,0,0,95.1,2259.597129112353,0.0,0.0,631.7199999999998,7315.12,3
2579,5879-HMFFH,0,46.0,0,0,0,0,0,2,0,0,23.0,4,1,23.006725581395354,1,1,2,23.0,0,0,0,0,1,1,0,1,0,1,0,93.5,2341.55,0.0,0.0,416.76000000000016,2758.3100000000004,3
2580,1195-OIYEJ,0,46.624197983501375,0,0,1,1,1,3,1,0,72.0,1,1,24.9,1,1,1,20.323666978484564,1,0,1,1,0,0,1,1,2,1,1,84.7,5893.9,0.0,0.0,1792.8,3025.3811100803964,3
2581,4986-MXSFP,1,46.624197983501375,0,0,0,0,0,3,1,10,32.40104486785495,0,1,23.006725581395354,0,1,2,21.0,1,1,1,0,0,0,0,1,1,1,1,82.95,2259.597129112353,0.0,0.0,248.39,5151.54,3
2582,0812-WUPTB,0,56.0,0,0,1,1,1,2,1,0,61.0,0,1,34.84,1,0,3,0.0,0,0,0,0,0,0,0,0,2,1,1,24.2,2259.597129112353,0.0,0.0,2125.24,3570.4400000000005,3
2583,4291-HPAXL,1,46.624197983501375,0,0,0,0,0,2,0,0,12.0,4,0,0.0,0,1,1,9.0,1,1,0,1,1,0,0,1,0,1,0,50.95,605.75,0.0,0.0,0.0,605.75,3
2584,9396-ZSFLL,1,60.0,0,0,0,0,0,3,0,0,11.0,4,1,49.8,0,0,3,0.0,0,0,0,0,0,0,0,0,2,1,1,20.4,231.45,0.0,0.0,547.8,779.25,3
2585,1971-DTCZB,1,66.0,0,1,1,0,0,0,0,1,66.0,0,1,48.87,1,1,2,13.0,0,1,1,1,1,1,0,1,1,1,0,110.85,7491.75,0.0,0.0,751.942966389144,10717.17,1
2586,3522-CDKHF,1,77.0,0,1,1,0,0,1,1,1,24.0,3,1,16.1,0,1,2,12.0,0,0,1,0,1,0,1,1,0,1,0,93.15,2231.05,0.0,0.0,386.4,2617.4500000000007,1
2587,7909-FIOIY,1,46.624197983501375,0,0,0,0,0,0,0,0,13.0,4,1,6.78,1,1,2,26.0,1,0,0,0,1,1,1,1,0,1,0,100.35,1358.85,34.09,0.0,751.942966389144,1412.9,5
2588,6680-WKXRZ,0,19.0,1,0,0,0,0,2,0,0,32.40104486785495,0,1,28.05,1,1,2,85.0,1,1,1,1,1,0,0,1,0,1,0,78.35,1837.9,0.0,0.0,701.25,2539.15,3
2589,2550-AEVRU,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,1
2590,5144-TVGLP,1,32.0,0,0,1,0,0,3,1,6,42.0,0,0,23.006725581395354,0,1,1,26.0,0,1,1,0,0,1,1,1,1,1,1,45.1,2049.05,2.0400186451211937,0.0,0.0,2049.05,3
2591,4123-DVHPH,0,42.0,0,0,1,0,0,2,1,6,24.0,0,0,0.0,0,1,1,27.0,1,1,1,0,1,1,1,1,0,0,0,57.6,1367.75,2.0400186451211937,6.506550218340611,0.0,1367.75,3
2592,6827-IEAUQ,1,39.0,0,0,0,0,0,3,0,0,43.0,0,1,28.9,1,0,3,0.0,0,0,0,0,0,0,0,0,2,0,0,26.45,1110.05,0.0,0.0,1242.7,2352.75,3
2593,3196-NVXLZ,1,65.0,0,1,0,0,0,0,0,0,32.40104486785495,4,1,29.11,0,1,2,29.0,0,1,0,0,0,0,0,1,0,1,0,64.19761171032337,1074.3,2.0400186451211937,0.0,436.65,1510.9499999999994,1
2594,5146-CBVOE,1,46.624197983501375,0,0,0,0,0,3,1,7,36.0,3,0,0.0,0,1,0,20.323666978484564,1,0,1,0,0,0,0,1,1,0,2,35.35,1317.95,0.0,6.506550218340611,751.942966389144,1317.95,3
2595,8659-IOOPU,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,4
2596,9919-KNPOO,0,46.624197983501375,0,0,1,0,0,1,1,1,45.0,0,1,42.04,0,1,0,26.0,0,1,0,0,0,0,0,1,1,1,1,54.15,2319.8,0.0,0.0,1891.8,4211.6,0
2597,6171-ZTVYB,1,39.0,0,0,0,0,0,2,0,0,72.0,1,1,11.41,1,1,1,17.0,1,1,0,1,1,0,1,1,2,0,0,86.65,6224.8,0.0,0.0,821.52,7046.32,3
2598,6479-OAUSD,1,26.0,1,0,1,0,0,3,1,10,29.0,0,1,23.006725581395354,0,1,2,59.0,0,0,1,0,0,0,0,1,0,1,1,75.3,2263.4,0.0,0.0,97.15,2360.55,3
2599,6837-BJYDQ,1,55.0,0,0,0,0,0,2,0,0,38.0,3,1,42.24,0,1,1,22.0,1,1,0,1,1,0,0,1,1,0,1,70.6,2708.2,0.0,0.0,751.942966389144,4313.32,3
2600,9114-VEPUF,1,46.624197983501375,0,0,0,0,0,2,0,0,2.0,0,1,18.62,0,1,1,51.0,0,1,0,0,0,0,0,1,0,1,1,50.3,92.75,0.0,0.0,37.24,3025.3811100803964,3
2601,9529-OFXHY,1,46.624197983501375,0,0,0,0,0,2,1,5,55.0,0,1,46.61,0,1,1,30.0,0,0,1,0,0,0,0,1,2,1,1,64.19761171032337,3119.9,0.0,0.0,2563.55,3025.3811100803964,3
2602,8397-MVTAZ,1,46.624197983501375,0,0,0,0,0,4,0,0,32.40104486785495,0,1,41.98,0,1,3,0.0,0,0,0,0,0,0,0,1,2,0,1,20.05,91.45,2.0400186451211937,0.0,167.92,259.37,3
2603,9462-MJUAW,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
2604,8695-WDYEA,1,21.0,0,0,0,0,0,0,0,0,41.0,0,1,47.74,1,1,2,48.0,0,1,1,0,1,1,1,1,0,1,0,104.7,4346.4,0.0,0.0,1957.34,6303.74,1
2605,2073-QBVBI,1,46.624197983501375,0,1,0,0,0,4,0,0,64.0,0,1,10.07,1,1,2,26.0,0,0,1,1,1,1,1,1,1,0,0,102.1,6688.1,0.0,0.0,644.48,7332.58,3
2606,3982-XWFZQ,0,20.0,1,0,1,1,2,3,1,1,23.0,4,1,27.97,1,1,0,51.0,0,1,1,1,0,1,1,1,2,1,1,91.1,2198.3,0.0,0.0,643.31,3025.3811100803964,3
2607,8603-IJWDN,1,46.624197983501375,0,0,0,0,0,2,1,3,4.0,0,1,23.006725581395354,0,1,1,53.0,1,0,0,0,1,0,0,1,0,0,1,38.55,156.1,0.0,0.0,0.0,156.1,3
2608,6351-SCJKT,1,27.0,1,0,1,0,0,2,1,1,52.0,0,1,8.94,1,1,2,85.0,0,1,0,1,0,1,1,1,0,1,1,95.65,5088.4,11.8,0.0,464.88,5541.48,3
2609,9972-NKTFD,1,43.0,0,0,0,0,0,2,0,0,32.40104486785495,0,1,34.78,1,1,2,2.0,0,0,1,0,0,0,0,1,0,1,1,89.6,1633.0,2.0400186451211937,0.0,626.04,2259.04,3
2610,8914-RBTSB,1,46.624197983501375,0,0,0,0,0,2,1,8,71.0,0,1,34.72,0,1,2,10.0,0,0,1,0,1,1,1,1,1,1,1,98.65,6962.85,0.0,0.0,2465.12,9427.97,3
2611,1839-FBNFR,1,30.0,0,0,0,0,0,0,0,0,38.0,0,1,31.27,1,1,2,85.0,0,0,1,0,1,1,1,1,0,1,0,99.25,3777.15,0.0,0.0,1188.26,4965.41,1
2612,8181-YHCMF,1,26.0,1,0,0,0,0,4,0,0,32.40104486785495,0,1,34.98,0,1,2,26.0,0,0,0,0,0,0,0,1,0,1,1,69.05,1793.25,22.72,0.0,944.46,3025.3811100803964,3
2613,5692-FPTAH,1,46.624197983501375,0,1,0,0,0,2,0,0,71.0,1,1,4.75,1,0,3,0.0,0,0,0,0,0,0,0,0,2,1,0,24.65,1766.75,0.0,0.0,337.25,2104.0,3
2614,0743-HRVFF,1,41.0,0,0,0,0,0,1,0,0,1.0,5,1,0.0,0,1,1,6.0,0,1,0,0,0,0,0,0,0,1,2,31.35,31.35,0.0,80.0,0.0,111.35,0
2615,3186-AJIEK,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
2616,2930-UOTMB,1,55.0,0,0,0,0,0,4,0,0,32.40104486785495,0,1,34.86,0,0,3,20.323666978484564,0,0,0,0,0,0,0,0,0,1,1,19.95,2259.597129112353,0.0,6.506550218340611,139.44,198.69,3
2617,8486-AYEQH,1,46.624197983501375,0,0,0,0,0,2,0,0,11.0,0,1,48.33,1,1,1,17.0,1,1,0,0,0,0,0,0,2,0,0,60.25,662.95,0.0,120.0,751.942966389144,1314.58,3
2618,0229-LFJAF,1,46.624197983501375,0,0,0,0,0,3,0,0,49.0,0,1,23.006725581395354,1,1,2,21.0,0,1,1,1,0,0,1,1,1,0,0,103.0,5166.2,0.0,0.0,1787.03,6953.23,3
2619,7684-XSZIY,0,30.0,0,0,1,0,0,4,1,10,62.0,2,1,15.06,1,1,2,82.0,0,0,0,0,1,0,1,1,0,1,0,101.35,6164.7,0.0,0.0,933.72,3025.3811100803964,3
2620,8715-KKTFG,1,46.624197983501375,0,0,0,0,0,2,0,7,49.0,2,1,23.006725581395354,1,1,2,18.0,0,0,0,1,1,1,0,1,1,1,0,97.95,4917.9,0.0,0.0,784.98,3025.3811100803964,3
2621,8417-GSODA,1,55.0,0,0,0,0,0,0,0,0,2.0,0,1,42.16,0,1,0,2.0,1,0,0,0,0,0,0,1,0,1,0,75.7,189.2,0.0,0.0,84.32,3025.3811100803964,4
2622,1697-NVVGY,1,46.624197983501375,0,0,0,0,0,0,0,0,4.0,5,1,36.76,1,1,2,20.323666978484564,0,1,0,0,1,0,0,1,0,0,1,89.6,365.65,0.0,0.0,147.04,512.6899999999998,1
2623,9504-YAZWB,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
2624,1794-HBQTJ,0,56.0,0,0,1,0,0,2,1,0,56.0,0,1,4.24,0,1,2,15.0,1,0,1,0,0,0,0,1,2,1,0,80.3,4513.65,0.0,6.506550218340611,237.44,4751.089999999998,3
2625,7065-YUNRY,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
2626,9063-ZGTUY,0,40.0,0,0,0,0,0,0,0,0,10.0,0,1,45.69,0,1,2,18.0,0,0,0,0,0,0,0,1,0,1,2,84.7,832.05,12.81,0.0,751.942966389144,1276.14,1
2627,6765-MBQNU,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
2628,5375-XLDOF,1,30.0,0,0,0,0,0,2,0,0,29.0,0,1,23.006725581395354,0,1,0,27.0,0,0,1,1,0,1,1,1,1,1,0,75.35,2259.597129112353,2.24,0.0,107.01,2348.6700000000005,3
2629,0218-QNVAS,0,62.0,0,0,1,1,3,4,1,9,1.0,0,1,30.09,0,0,3,0.0,0,0,0,0,0,0,0,0,2,0,1,20.35,20.35,0.0,0.0,30.09,50.44,3
2630,2573-GYRUU,1,46.624197983501375,0,0,0,0,0,2,0,0,4.0,0,1,16.25,1,1,1,51.0,0,0,0,0,0,0,0,1,0,0,0,50.7,214.55,39.92,0.0,65.0,239.63,3
2631,1834-WULEG,0,25.0,1,0,1,0,2,2,1,4,71.0,1,1,32.16,1,1,2,59.0,0,0,1,1,0,1,1,1,2,0,0,100.45,7159.7,16.12,0.0,2283.36,3025.3811100803964,3
2632,1304-BCCFO,1,46.624197983501375,0,0,0,0,0,3,1,1,62.0,2,1,23.006725581395354,1,1,0,28.0,1,1,0,1,1,1,1,1,2,1,0,84.95,5150.55,4.68,0.0,291.4000000000001,5437.27,3
2633,1193-RTSLK,0,29.0,1,0,1,0,0,3,1,1,53.0,2,1,38.35,0,1,2,82.0,0,0,0,1,1,1,1,1,1,1,0,93.45,4872.2,0.0,0.0,2032.55,6904.75,3
2634,4632-PAOYU,0,37.0,0,0,0,0,0,2,0,0,28.0,0,1,3.25,1,1,0,11.0,0,0,0,1,0,0,0,1,0,1,1,54.9,1505.15,0.0,0.0,91.0,3025.3811100803964,3
2635,7359-WWYJV,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,48.34,1,1,2,28.0,0,0,0,0,1,1,0,1,0,1,0,96.0,2259.597129112353,0.0,0.0,96.68,3025.3811100803964,1
2636,3316-UWXUY,1,46.624197983501375,0,0,0,0,0,3,1,9,70.0,0,1,5.46,1,1,2,30.0,0,0,1,1,1,1,1,0,0,1,0,104.3,7188.5,2.0400186451211937,6.506550218340611,382.2,7600.7,3
2637,6772-WFQRD,1,46.624197983501375,0,0,0,0,0,2,1,4,56.0,0,1,11.48,0,1,2,10.0,0,1,1,1,0,0,0,1,1,1,1,85.85,2259.597129112353,2.0400186451211937,0.0,642.88,5436.68,3
2638,4373-MAVJG,0,26.0,1,0,0,0,0,2,0,0,4.0,0,1,38.74,1,1,2,51.0,0,1,0,0,0,0,0,1,0,1,1,80.3,324.2,0.0,0.0,154.96,479.16,3
2639,5060-TQUQN,1,46.624197983501375,0,0,0,0,0,2,0,0,15.0,4,1,10.12,1,1,2,15.0,1,0,0,0,1,1,1,1,0,1,0,99.7,2259.597129112353,0.0,0.0,151.79999999999995,1718.55,3
2640,9386-LDCZR,1,67.0,0,1,0,0,0,4,0,0,18.0,0,1,38.79,1,1,2,14.0,0,1,0,0,0,0,0,1,0,1,1,80.55,2259.597129112353,0.0,0.0,698.22,2109.87,3
2641,0471-ARVMX,0,51.0,0,0,0,1,2,3,1,0,32.40104486785495,2,1,25.9,1,1,0,30.0,0,1,0,0,1,0,0,1,0,0,1,81.25,2259.597129112353,0.0,0.0,1450.4,6070.799999999997,3
2642,3774-VBNXY,0,20.0,1,0,0,1,2,4,1,1,37.0,0,1,2.68,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,19.35,683.75,0.0,0.0,751.942966389144,782.91,3
2643,9548-ZMVTX,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,3,1,23.006725581395354,1,1,2,82.0,0,0,0,0,0,0,0,1,0,1,0,74.2,1993.25,2.0400186451211937,0.0,475.02,2468.27,3
2644,5898-IGSLP,1,25.0,1,0,0,0,0,3,0,0,29.0,3,1,28.83,1,1,2,47.0,0,1,1,0,0,1,1,1,1,0,1,64.19761171032337,1964.6,0.0,0.0,836.0699999999997,2800.67,3
2645,7136-IHZJA,0,49.0,0,0,0,0,0,2,0,0,32.40104486785495,0,1,32.43,1,1,2,2.0,0,1,0,0,1,1,1,0,0,1,0,106.8,5914.4,0.0,30.0,1816.08,7760.48,3
2646,9837-BMCLM,1,46.624197983501375,0,0,0,0,0,2,0,0,2.0,5,1,27.17,1,1,2,23.0,1,0,0,0,0,1,0,1,0,0,1,90.75,174.75,0.0,0.0,54.34,3025.3811100803964,3
2647,0112-QAWRZ,0,30.0,0,0,1,0,0,1,1,1,1.0,5,1,16.66,0,0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,21.0,2259.597129112353,0.0,0.0,16.66,37.66,0
2648,2688-BHGOG,1,46.624197983501375,0,0,0,0,0,4,0,0,1.0,0,1,16.64,0,1,2,2.0,0,0,0,0,0,1,1,1,0,1,0,89.25,89.25,2.0400186451211937,0.0,16.64,105.89,3
2649,2911-UREFD,1,46.624197983501375,0,0,0,0,0,2,0,0,1.0,0,1,8.77,0,1,1,10.0,0,0,0,0,0,0,0,1,0,1,1,64.19761171032337,44.15,0.0,0.0,8.77,52.92,4
2650,8468-FZTOE,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,4
2651,6727-IOTLZ,1,46.624197983501375,0,0,0,0,0,2,1,0,22.0,4,1,38.82,0,1,2,19.0,1,0,0,0,0,0,0,1,0,0,0,64.19761171032337,1573.95,0.0,0.0,751.942966389144,2427.99,3
2652,1853-ARAAQ,1,46.624197983501375,0,0,0,0,0,2,0,0,32.40104486785495,0,1,23.006725581395354,0,1,2,20.323666978484564,0,0,0,0,0,0,0,1,0,1,0,64.19761171032337,2259.597129112353,2.0400186451211937,6.506550218340611,751.942966389144,3025.3811100803964,3
2653,3956-MGXOG,0,79.0,0,0,0,0,0,2,1,8,26.0,3,1,18.66,1,1,2,11.0,0,0,1,0,1,1,0,1,2,1,0,98.1,2510.7,44.17,0.0,751.942966389144,2951.69,3
2654,3167-SNQPL,0,46.624197983501375,0,0,1,0,0,2,1,9,68.0,0,1,44.79,0,1,0,14.0,0,0,0,1,0,0,0,0,1,0,0,64.19761171032337,3848.8,0.0,20.0,3045.72,6914.52,3
2655,6625-IUTTT,0,32.0,0,0,1,1,1,2,0,0,70.0,0,1,26.85,0,0,3,0.0,0,0,0,0,0,0,0,0,2,1,1,64.19761171032337,2259.597129112353,0.0,0.0,1879.5,3290.7,3
2656,4909-JOUPP,1,46.624197983501375,0,0,0,0,0,2,1,7,12.0,4,1,0.0,0,1,1,73.0,0,1,0,1,0,0,0,1,0,0,0,35.5,432.25,2.0400186451211937,0.0,0.0,432.25,3
2657,8690-ZVLCL,1,46.624197983501375,0,0,0,0,0,2,1,7,41.0,2,1,14.73,1,1,2,82.0,0,1,1,0,0,1,1,1,1,1,0,101.6,2259.597129112353,0.0,0.0,603.9300000000002,4534.480000000001,3
2658,6015-VVHHE,1,60.0,0,0,0,0,0,2,0,0,39.0,0,1,5.4,1,1,2,16.0,0,0,0,1,0,0,0,1,2,1,1,53.85,2259.597129112353,46.66,0.0,210.6,2364.64,3
2659,1073-XXCZD,1,46.624197983501375,0,0,0,0,0,2,0,0,2.0,5,1,23.006725581395354,0,1,2,8.0,0,0,0,0,1,1,1,1,0,1,0,90.4,168.2,0.0,0.0,21.06,189.26,4
2660,9443-JUBUO,0,40.0,0,0,0,1,3,2,0,0,50.0,0,1,18.95,0,0,3,0.0,0,0,0,0,0,0,0,0,2,0,1,20.15,970.85,0.0,0.0,947.5,1918.35,3
2661,8469-SNFFH,1,29.0,1,0,0,0,0,4,0,0,6.0,5,1,45.67,0,1,1,71.0,0,0,1,0,1,0,0,1,0,1,1,60.9,414.1,0.0,6.506550218340611,274.02,3025.3811100803964,3
2662,8775-LHDJH,1,46.624197983501375,0,0,1,1,1,2,1,4,68.0,1,1,23.006725581395354,0,1,1,24.0,1,0,1,1,0,0,0,1,2,0,1,62.65,4375.8,0.0,0.0,751.942966389144,6858.48,3
2663,0612-RTZZA,0,29.0,1,0,1,0,0,2,1,1,17.0,0,1,47.76,1,1,2,26.0,0,0,0,0,0,1,1,1,0,1,0,85.45,2259.597129112353,0.0,0.0,811.92,2263.52,0
2664,0822-QGCXA,0,40.0,0,0,0,0,0,2,0,0,22.0,0,1,6.0,0,1,2,8.0,1,0,0,1,0,1,1,1,0,1,0,89.05,2259.597129112353,0.0,0.0,132.0,2018.25,3
2665,1963-SVUCV,1,46.624197983501375,0,0,0,0,0,2,0,0,35.0,0,1,32.92,1,1,2,22.0,1,1,1,1,1,1,1,0,0,1,0,110.8,3836.3,0.0,110.0,1152.2,5098.5,3
2666,7278-CKDNC,1,25.0,0,0,0,0,0,2,0,0,1.0,0,1,47.22,0,1,0,53.0,0,0,0,0,0,1,1,1,0,1,0,55.0,55.0,0.0,6.506550218340611,47.22,102.22,1
2667,4553-DVPZG,1,46.624197983501375,0,0,0,0,0,2,1,9,32.40104486785495,0,1,23.006725581395354,1,1,2,21.0,0,0,0,1,1,1,0,1,0,1,0,101.25,3949.15,0.0,0.0,785.8499999999997,4735.0,3
